GeoFips,GeoName,LineCode,Description,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
6095,"Solano, CA",11,    Construction,953010,1039956,964899,1008519,987112,1054948,1156084,1279536,1434680,1765163
6095,"Solano, CA",12,    Manufacturing,3119731,2989881,4729283,5570858,5784037,5758102,5675409,5393535,5544299,5669011
6095,"Solano, CA",13,      Durable goods manufacturing,394900,399825,440068,502816,503771,545890,596556,673515,767891,806384
6095,"Solano, CA",25,      Nondurable goods manufacturing,2724830,2590056,4289216,5068042,5280266,5212212,5078853,4720021,4776408,4862627
6095,"Solano, CA",34,    Wholesale trade,650730,699358,718781,777282,835956,917121,806022,770847,805652,823539
6095,"Solano, CA",35,    Retail trade,993198,1005848,1033336,1084323,1101067,1225930,1291548,1333770,1340193,1389811
6095,"Solano, CA",36,    Transportation and warehousing,314964,324038,322501,284043,304274,338245,375568,399679,440309,459646
6095,"Solano, CA",45,    Information,228747,211979,210155,222257,215066,243838,263718,272519,294066,308820
6095,"Solano, CA",50,"    Finance, insurance, real estate, rental, and leasing",3361411,3473170,3465831,3699434,3993393,4156484,4409649,4761039,4987520,5394636
6095,"Solano, CA",51,      Finance and insurance,453910,511022,507051,477161,480274,491388,511656,558612,573236,571259
6095,"Solano, CA",56,      Real estate and rental and leasing,2907500,2962148,2958780,3222274,3513119,3665096,3897993,4202426,4414284,4823377
6095,"Solano, CA",59,    Professional and business services,1033168,940773,935289,955209,989930,1045313,1178691,1281298,1371885,1289521
6095,"Solano, CA",60,"      Professional, scientific, and technical services",404341,394722,389045,406411,446827,474406,464273,491971,534698,541035
6095,"Solano, CA",64,      Management of companies and enterprises,213149,200082,196507,203924,183908,183813,189821,226340,215796,215458
6095,"Solano, CA",65,      Administrative and support and waste management and remediation services,415678,345969,349737,344874,359195,387093,524598,562987,621392,533028
6095,"Solano, CA",68,"    Educational services, health care, and social assistance",1683054,1726660,1826847,1904776,1989279,2157816,2235835,2327655,2428600,2658227
6095,"Solano, CA",69,      Educational services,109475,106357,105580,110158,127613,131524,145838,149881,159526,166207
6095,"Solano, CA",70,      Health care and social assistance,1573579,1620303,1721266,1794617,1861666,2026292,2089997,2177773,2269074,2492020
6095,"Solano, CA",75,"    Arts, entertainment, recreation, accommodation, and food services",416923,449527,476686,535898,587376,613473,656057,680661,730964,787027
6095,"Solano, CA",76,"      Arts, entertainment, and recreation",89258,99299,105855,140201,150151,122196,133187,130855,136301,138592
6095,"Solano, CA",79,      Accommodation and food services,327664,350227,370831,395697,437224,491278,522870,549807,594663,648436
6095,"Solano, CA",82,    Other services (except government and government enterprises),350013,339861,350788,350648,370416,388477,398466,419515,448462,505059
6095,"Solano, CA",83,Government and government enterprises,3383984,3418025,3423883,3504159,3587279,3679762,3914480,3964547,4066477,4210684
6095,"Solano, CA",,Addenda:,,,,,,,,,,
6095,"Solano, CA",87,Natural resources and mining,301038,304915,337707,327840,315781,277566,249640,240343,327111,277979
6095,"Solano, CA",88,Trade,1643928,1705206,1752117,1861606,1937023,2143052,2097569,2104617,2145845,2213350
6095,"Solano, CA",89,Transportation and utilities,599937,624379,710075,733682,753381,811273,837940,861294,949874,955731
6095,"Solano, CA",90,Manufacturing and information,3348478,3201860,4939439,5793115,5999103,6001940,5939127,5666054,5838365,5977831
6095,"Solano, CA",91,Private goods-producing industries 2/,4373779,4334752,6031890,6907217,7086931,7090616,7081133,6913414,7306090,7712153
6095,"Solano, CA",92,Private services-providing industries 3/,9317179,9471556,9727789,10263510,10835865,11559727,12077926,12708597,13357215,14112372
6097,"Sonoma, CA",1,All industry total,21457445,22118004,22862641,24103672,25763475,27662706,28771168,30043766,31702754,33339740
6097,"Sonoma, CA",2,  Private industries,19160937,19783073,20548205,21648570,23124340,24845227,25853417,27087466,28723605,30289820
6097,"Sonoma, CA",3,"    Agriculture, forestry, fishing and hunting",112582,142742,(D),558714,(D),433235,352785,308803,384377,381647
6097,"Sonoma, CA",6,"    Mining, quarrying, and oil and gas extraction",22914,24750,27170,39535,43835,31469,23325,27149,37129,33002
6097,"Sonoma, CA",10,    Utilities,694409,722235,718898,730633,756909,769836,790392,794072,824485,790046
6097,"Sonoma, CA",11,    Construction,1240942,1217135,1207972,1417629,1475206,1658031,1759816,1831702,2086841,2261199
6097,"Sonoma, CA",12,    Manufacturing,2614112,2739204,2763852,2971906,3189388,3690959,3859348,3996897,4162251,4355223
6097,"Sonoma, CA",13,      Durable goods manufacturing,1276712,1477003,1356936,1502384,1503725,1576977,1686120,1728882,1930027,2036565
6097,"Sonoma, CA",25,      Nondurable goods manufacturing,1337400,1262201,1406915,1469521,1685664,2113982,2173228,2268015,2232224,2318657
6097,"Sonoma, CA",34,    Wholesale trade,1116368,1245548,1293880,1300775,1383120,1405399,1322191,1246355,1274894,1353308
6097,"Sonoma, CA",35,    Retail trade,1506288,1541117,1616196,1731425,1789716,1884603,1927898,2009630,2024834,2099105
6097,"Sonoma, CA",36,    Transportation and warehousing,273384,292418,(D),366339,(D),340378,349846,362088,374529,397642
6097,"Sonoma, CA",45,    Information,527567,561566,601137,639967,639907,722978,783752,770324,869247,909356
6097,"Sonoma, CA",50,"    Finance, insurance, real estate, rental, and leasing",5142863,5303845,5310693,5600121,6125845,6577225,6950629,7599282,8074105,8592984
6097,"Sonoma, CA",51,      Finance and insurance,769972,851001,854916,879020,982245,1038980,1115365,1256682,1309927,1261356
6097,"Sonoma, CA",56,      Real estate and rental and leasing,4372891,4452844,4455777,4721101,5143600,5538245,5835263,6342601,6764179,7331629
6097,"Sonoma, CA",59,    Professional and business services,2448293,2418316,2235114,2295371,2444811,2690574,2768037,2937306,3141851,3353733
6097,"Sonoma, CA",60,"      Professional, scientific, and technical services",1557369,1535773,1314619,1327077,1388107,1509251,1442414,1523785,1640719,1767891
6097,"Sonoma, CA",64,      Management of companies and enterprises,275127,257473,286946,333667,369034,460855,493818,505413,515201,518222
6097,"Sonoma, CA",65,      Administrative and support and waste management and remediation services,615798,625070,633549,634627,687670,720468,831804,908108,985930,1067620
6097,"Sonoma, CA",68,"    Educational services, health care, and social assistance",1990826,2061061,2174785,2225878,2320576,2528967,2733672,2876250,3018679,3194402
6097,"Sonoma, CA",69,      Educational services,152398,147396,159141,146203,161496,169970,192530,209529,206455,228568
6097,"Sonoma, CA",70,      Health care and social assistance,1838429,1913665,2015644,2079675,2159080,2358997,2541142,2666721,2812224,2965834
6097,"Sonoma, CA",75,"    Arts, entertainment, recreation, accommodation, and food services",828678,876466,979765,1087130,1216112,1312343,1388662,1440809,1545794,1619419
6097,"Sonoma, CA",76,"      Arts, entertainment, and recreation",214227,238122,264020,292291,313180,311217,308424,309488,323314,333120
6097,"Sonoma, CA",79,      Accommodation and food services,614451,638344,715745,794839,902932,1001125,1080238,1131321,1222479,1286300
6097,"Sonoma, CA",82,    Other services (except government and government enterprises),641711,636671,661914,683146,731061,799231,843063,886798,904588,948755
6097,"Sonoma, CA",83,Government and government enterprises,2296508,2334931,2314436,2455102,2639135,2817479,2917751,2956300,2979148,3049920
6097,"Sonoma, CA",,Addenda:,,,,,,,,,,
6097,"Sonoma, CA",87,Natural resources and mining,135496,167492,(D),598249,(D),464705,376111,335953,421506,414648
6097,"Sonoma, CA",88,Trade,2622657,2786665,2910076,3032200,3172836,3290001,3250089,3255985,3299728,3452413
6097,"Sonoma, CA",89,Transportation and utilities,967792,1014653,(D),1096972,(D),1110214,1140238,1156160,1199015,1187688
6097,"Sonoma, CA",90,Manufacturing and information,3141679,3300770,3364989,3611873,3829295,4413937,4643100,4767221,5031499,5264578
6097,"Sonoma, CA",91,Private goods-producing industries 2/,3990550,4123831,(D),4987784,(D),5813695,5995274,6164551,6670598,7031070
6097,"Sonoma, CA",92,Private services-providing industries 3/,15170387,15659242,(D),16660786,(D),19031532,19858143,20922915,22053007,23258750
6099,"Stanislaus, CA",1,All industry total,17414561,17925915,18237533,18951773,20658076,21804488,22516653,23982194,24992100,26471782
6099,"Stanislaus, CA",2,  Private industries,15208794,15732707,16049395,16635021,18209526,19138602,19702535,21097059,22008801,23315720
6099,"Stanislaus, CA",3,"    Agriculture, forestry, fishing and hunting",(D),(D),1399454,(D),(D),(D),(D),(D),(D),(D)
6099,"Stanislaus, CA",6,"    Mining, quarrying, and oil and gas extraction",4506,4532,5785,5350,3971,3473,2592,3040,3579,4263
6099,"Stanislaus, CA",10,    Utilities,251372,(D),261138,(D),(D),(D),(D),(D),(D),(D)
6099,"Stanislaus, CA",11,    Construction,524921,572866,573672,648257,679564,835180,875253,929742,1010392,1062473
6099,"Stanislaus, CA",12,    Manufacturing,2802113,2749862,2750195,2707756,2941214,3353255,3403428,3599356,3877175,3783490
6099,"Stanislaus, CA",13,      Durable goods manufacturing,599469,705483,651324,680914,725753,757938,814172,888563,938407,925442
6099,"Stanislaus, CA",25,      Nondurable goods manufacturing,2202644,2044379,2098871,2026842,2215461,2595317,2589256,2710793,2938768,2858048
6099,"Stanislaus, CA",34,    Wholesale trade,839355,(D),939505,(D),(D),(D),(D),(D),(D),(D)
6099,"Stanislaus, CA",35,    Retail trade,1323949,1342299,1381555,1471128,1472004,1583477,1616327,1700466,1726099,1828295
6099,"Stanislaus, CA",36,    Transportation and warehousing,(D),581307,613044,627003,661094,696900,730351,741665,810785,914805
6099,"Stanislaus, CA",45,    Information,191691,186252,187096,202775,194702,203095,220005,238544,257714,274629
6099,"Stanislaus, CA",50,"    Finance, insurance, real estate, rental, and leasing",3802265,3906638,3851346,4050336,4372689,4669876,4897623,5296300,5569532,6228038
6099,"Stanislaus, CA",51,      Finance and insurance,464584,490445,487703,481625,537486,551769,557460,599316,618887,608939
6099,"Stanislaus, CA",56,      Real estate and rental and leasing,3337681,3416193,3363643,3568711,3835203,4118107,4340163,4696984,4950645,5619099
6099,"Stanislaus, CA",59,    Professional and business services,1054120,1063852,1074145,1118417,1160484,1238476,1310892,1425166,1477807,1526201
6099,"Stanislaus, CA",60,"      Professional, scientific, and technical services",426944,443029,439833,457058,492186,535663,555047,573597,595126,614789
6099,"Stanislaus, CA",64,      Management of companies and enterprises,223680,216104,219503,245228,232257,256806,258664,288621,282358,288351
6099,"Stanislaus, CA",65,      Administrative and support and waste management and remediation services,403495,404719,414809,416130,436041,446007,497181,562948,600322,623060
6099,"Stanislaus, CA",68,"    Educational services, health care, and social assistance",1915363,2001371,2117133,2154770,2253998,2421033,2506143,2631160,2810333,3037208
6099,"Stanislaus, CA",69,      Educational services,71745,82018,90165,97958,104692,88924,92765,90964,82950,84469
6099,"Stanislaus, CA",70,      Health care and social assistance,1843618,1919353,2026968,2056812,2149306,2332109,2413378,2540196,2727384,2952739
6099,"Stanislaus, CA",75,"    Arts, entertainment, recreation, accommodation, and food services",439610,446565,485535,514881,578721,651512,735046,786079,817250,859102
6099,"Stanislaus, CA",76,"      Arts, entertainment, and recreation",61055,60835,67328,70758,84598,98663,116943,119073,116041,113786
6099,"Stanislaus, CA",79,      Accommodation and food services,378555,385729,418207,444123,494123,552849,618103,667005,701210,745316
6099,"Stanislaus, CA",82,    Other services (except government and government enterprises),409573,401346,409792,405878,430902,439140,454263,475395,510173,532415
6099,"Stanislaus, CA",83,Government and government enterprises,2205767,2193207,2188138,2316752,2448550,2665887,2814118,2885135,2983299,3156062
6099,"Stanislaus, CA",,Addenda:,,,,,,,,,,
6099,"Stanislaus, CA",87,Natural resources and mining,(D),(D),1405239,(D),(D),(D),(D),(D),(D),(D)
6099,"Stanislaus, CA",88,Trade,2163305,(D),2321060,(D),(D),(D),(D),(D),(D),(D)
6099,"Stanislaus, CA",89,Transportation and utilities,(D),(D),874182,(D),(D),(D),(D),(D),(D),(D)
6099,"Stanislaus, CA",90,Manufacturing and information,2993805,2936114,2937291,2910531,3135916,3556351,3623433,3837899,4134890,4058119
6099,"Stanislaus, CA",91,Private goods-producing industries 2/,(D),(D),4729107,(D),(D),(D),(D),(D),(D),(D)
6099,"Stanislaus, CA",92,Private services-providing industries 3/,(D),(D),11320288,(D),(D),(D),(D),(D),(D),(D)
6101,"Sutter, CA",1,All industry total,3359885,3232989,3129937,3335679,3284121,3522576,3573386,3691563,3974464,4251128
6101,"Sutter, CA",2,  Private industries,3014329,2884255,2777489,2953876,2879024,3095676,3128462,3238100,3504813,3766488
6101,"Sutter, CA",3,"    Agriculture, forestry, fishing and hunting",468790,415491,(D),375096,157681,217791,283548,256759,295583,278050
6101,"Sutter, CA",6,"    Mining, quarrying, and oil and gas extraction",74253,65197,45033,31430,32122,17646,19538,28835,28874,14855
6101,"Sutter, CA",10,    Utilities,266108,179907,(D),163872,182846,194470,45216,43320,122986,121045
6101,"Sutter, CA",11,    Construction,134613,98753,82950,81057,92927,112752,123555,136630,149050,163187
6101,"Sutter, CA",12,    Manufacturing,152399,152097,152270,165825,170972,199100,200134,212704,220296,224075
6101,"Sutter, CA",13,      Durable goods manufacturing,(D),57100,56608,67642,67833,74271,80766,92085,97250,99358
6101,"Sutter, CA",25,      Nondurable goods manufacturing,(D),94997,95662,98183,103139,124829,119368,120619,123046,124716
6101,"Sutter, CA",34,    Wholesale trade,180679,212280,(D),206922,208312,206133,204851,224127,245987,256859
6101,"Sutter, CA",35,    Retail trade,252508,252027,261748,281513,291376,301119,313107,322811,335655,361423
6101,"Sutter, CA",36,    Transportation and warehousing,107004,124603,124750,128706,150161,162464,168511,186679,208487,251092
6101,"Sutter, CA",45,    Information,34691,33887,46232,58936,58643,52520,44221,40665,40968,45048
6101,"Sutter, CA",50,"    Finance, insurance, real estate, rental, and leasing",730494,728995,723982,771818,829031,894439,951837,990516,1037546,1182987
6101,"Sutter, CA",51,      Finance and insurance,73315,83740,83201,85039,99090,108568,117653,124851,127653,122928
6101,"Sutter, CA",56,      Real estate and rental and leasing,657180,645255,640782,686779,729941,785870,834183,865665,909893,1060058
6101,"Sutter, CA",59,    Professional and business services,219860,222268,231459,256105,257597,265574,280930,297628,301730,312847
6101,"Sutter, CA",60,"      Professional, scientific, and technical services",55176,58339,62923,64591,67562,65706,71301,74998,77747,85657
6101,"Sutter, CA",64,      Management of companies and enterprises,99411,102361,102002,121311,112774,113119,117263,123119,126456,127389
6101,"Sutter, CA",65,      Administrative and support and waste management and remediation services,65273,61567,66533,70203,77260,86749,92365,99511,97527,99801
6101,"Sutter, CA",68,"    Educational services, health care, and social assistance",253595,257463,274125,285149,283663,292854,310638,306374,315946,337732
6101,"Sutter, CA",69,      Educational services,6207,7812,7488,5954,7048,7849,8622,8497,7110,7962
6101,"Sutter, CA",70,      Health care and social assistance,247388,249651,266637,279195,276616,285006,302016,297877,308836,329770
6101,"Sutter, CA",75,"    Arts, entertainment, recreation, accommodation, and food services",74076,81062,83938,85698,96058,106774,108713,113179,120297,132819
6101,"Sutter, CA",76,"      Arts, entertainment, and recreation",8474,9717,11776,12186,13165,13430,14661,14220,13920,14694
6101,"Sutter, CA",79,      Accommodation and food services,65602,71345,72162,73513,82893,93344,94052,98959,106376,118126
6101,"Sutter, CA",82,    Other services (except government and government enterprises),65260,60224,61228,61749,67635,72041,73662,77873,81408,84468
6101,"Sutter, CA",83,Government and government enterprises,345556,348734,352447,381803,405097,426900,444924,453463,469652,484640
6101,"Sutter, CA",,Addenda:,,,,,,,,,,
6101,"Sutter, CA",87,Natural resources and mining,543043,480688,(D),406526,189803,235437,303087,285595,324457,292906
6101,"Sutter, CA",88,Trade,433187,464308,(D),488435,499688,507252,517958,546938,581642,618282
6101,"Sutter, CA",89,Transportation and utilities,373111,304510,(D),292577,333008,356934,213726,229999,331473,372137
6101,"Sutter, CA",90,Manufacturing and information,187090,185984,198502,224760,229615,251621,244356,253369,261264,269123
6101,"Sutter, CA",91,Private goods-producing industries 2/,830055,731539,(D),653408,453701,547289,626776,634928,693803,680167
6101,"Sutter, CA",92,Private services-providing industries 3/,2184274,2152717,(D),2300468,2425323,2548388,2501686,2603172,2811010,3086321
6103,"Tehama, CA",1,All industry total,1641462,1657058,1684238,1822656,1831712,1913168,2005664,2248198,2333904,2562777
6103,"Tehama, CA",2,  Private industries,1368099,1401329,1428111,1538251,1535130,1598097,1659891,1899584,1972340,2196975
6103,"Tehama, CA",3,"    Agriculture, forestry, fishing and hunting",102805,114212,177962,174446,190053,164769,168715,203630,175586,211707
6103,"Tehama, CA",6,"    Mining, quarrying, and oil and gas extraction",9569,8887,3947,3524,3788,1544,900,1321,1285,961
6103,"Tehama, CA",10,    Utilities,27138,33374,29156,28843,26348,24750,24834,24056,24449,25808
6103,"Tehama, CA",11,    Construction,72944,65002,56016,68751,80692,99201,88901,94857,103946,128546
6103,"Tehama, CA",12,    Manufacturing,116859,122382,122172,152379,166383,171902,181991,187316,199129,195086
6103,"Tehama, CA",13,      Durable goods manufacturing,(D),(D),(D),114187,125158,128084,138884,140006,149006,146290
6103,"Tehama, CA",25,      Nondurable goods manufacturing,(D),(D),(D),38192,41225,43818,43107,47310,50123,48796
6103,"Tehama, CA",34,    Wholesale trade,29602,36194,38191,38812,41341,42829,39046,36490,36375,39023
6103,"Tehama, CA",35,    Retail trade,134933,130133,130628,139631,144009,154661,166933,178376,182344,197667
6103,"Tehama, CA",36,    Transportation and warehousing,87488,86826,79323,108008,109394,115458,121524,130403,136222,139290
6103,"Tehama, CA",45,    Information,11844,11782,10619,11168,10885,11908,14279,20484,23357,23597
6103,"Tehama, CA",50,"    Finance, insurance, real estate, rental, and leasing",413892,418036,411044,434440,476057,501904,529805,568510,610110,728745
6103,"Tehama, CA",51,      Finance and insurance,34420,37610,38659,36674,40069,37505,38608,43812,43948,44357
6103,"Tehama, CA",56,      Real estate and rental and leasing,379472,380426,372385,397767,435988,464399,491197,524698,566162,684389
6103,"Tehama, CA",59,    Professional and business services,158788,167877,164913,157519,51790,57085,65572,188512,191863,198991
6103,"Tehama, CA",60,"      Professional, scientific, and technical services",23645,24451,23764,22295,22381,22128,23262,24686,25018,26379
6103,"Tehama, CA",64,      Management of companies and enterprises,110853,119481,118487,113321,3188,4627,9388,122037,125674,125058
6103,"Tehama, CA",65,      Administrative and support and waste management and remediation services,24289,23944,22661,21904,26221,30331,32921,41790,41171,47554
6103,"Tehama, CA",68,"    Educational services, health care, and social assistance",119425,124162,120157,136509,144483,155346,161174,163643,175261,189929
6103,"Tehama, CA",69,      Educational services,3528,3358,3810,3637,3320,2436,2618,2287,2428,2539
6103,"Tehama, CA",70,      Health care and social assistance,115897,120805,116346,132872,141163,152910,158556,161356,172832,187390
6103,"Tehama, CA",75,"    Arts, entertainment, recreation, accommodation, and food services",39899,40619,42805,42922,46158,52573,50903,54943,62454,66128
6103,"Tehama, CA",76,"      Arts, entertainment, and recreation",9293,7477,7174,6353,6822,5193,5916,8368,9830,10120
6103,"Tehama, CA",79,      Accommodation and food services,30606,33142,35631,36569,39336,47380,44987,46576,52624,56008
6103,"Tehama, CA",82,    Other services (except government and government enterprises),42914,41844,41180,41298,43750,44167,45313,47041,49957,51497
6103,"Tehama, CA",83,Government and government enterprises,273364,255729,256126,284405,296582,315071,345773,348615,361564,365801
6103,"Tehama, CA",,Addenda:,,,,,,,,,,
6103,"Tehama, CA",87,Natural resources and mining,112374,123099,181909,177969,193842,166312,169615,204952,176871,212668
6103,"Tehama, CA",88,Trade,164535,166327,168820,178443,185350,197490,205979,214866,218720,236689
6103,"Tehama, CA",89,Transportation and utilities,114626,120200,108478,136851,135742,140208,146358,154459,160672,165098
6103,"Tehama, CA",90,Manufacturing and information,128703,134164,132791,163547,177268,183810,196271,207800,222486,218683
6103,"Tehama, CA",91,Private goods-producing industries 2/,302177,310483,360097,399100,440917,437415,440507,487125,479946,536300
6103,"Tehama, CA",92,Private services-providing industries 3/,1065922,1090846,1068014,1139151,1094213,1160682,1219383,1412459,1492394,1660676
6105,"Trinity, CA",1,All industry total,353862,377264,368519,387863,391935,405958,436385,476752,485650,534617
6105,"Trinity, CA",2,  Private industries,253623,269004,260639,278501,285036,304381,333726,372753,376876,425991
6105,"Trinity, CA",3,"    Agriculture, forestry, fishing and hunting",2010,1490,2118,2596,6256,10039,14771,19680,20059,19209
6105,"Trinity, CA",6,"    Mining, quarrying, and oil and gas extraction",1686,1500,1597,1348,1614,1192,1683,1860,2477,2619
6105,"Trinity, CA",10,    Utilities,36845,(D),(D),50374,33908,24779,37412,52414,37430,(D)
6105,"Trinity, CA",11,    Construction,19524,14989,11891,13340,14931,19198,15170,16246,16384,21769
6105,"Trinity, CA",12,    Manufacturing,11429,12598,14093,19440,20434,20786,23481,26420,31857,27151
6105,"Trinity, CA",13,      Durable goods manufacturing,(D),(D),(D),17051,17723,17802,19825,(D),(D),24327
6105,"Trinity, CA",25,      Nondurable goods manufacturing,(D),(D),(D),2389,2711,2985,3655,(D),(D),2825
6105,"Trinity, CA",34,    Wholesale trade,(D),2208,2019,1997,1709,1768,1759,1725,2383,2677
6105,"Trinity, CA",35,    Retail trade,22304,24362,24233,23937,23672,25243,27398,28685,25557,27780
6105,"Trinity, CA",36,    Transportation and warehousing,(D),1705,1933,1710,2110,2198,1215,1731,2517,2633
6105,"Trinity, CA",45,    Information,2999,3437,4122,4561,4367,4692,4808,5452,6528,7026
6105,"Trinity, CA",50,"    Finance, insurance, real estate, rental, and leasing",(D),116865,112699,120858,131628,140986,149165,158684,170318,212989
6105,"Trinity, CA",51,      Finance and insurance,4670,5567,5656,5496,5987,5722,5352,(D),(D),5351
6105,"Trinity, CA",56,      Real estate and rental and leasing,(D),111298,107044,115362,125641,135264,143813,(D),(D),207638
6105,"Trinity, CA",59,    Professional and business services,9671,9974,8413,8010,8806,10068,11181,11897,12071,14123
6105,"Trinity, CA",60,"      Professional, scientific, and technical services",6534,6771,5617,5597,6375,7408,7738,8311,8213,9722
6105,"Trinity, CA",64,      Management of companies and enterprises,0,0,0,0,0,0,0,0,0,0
6105,"Trinity, CA",65,      Administrative and support and waste management and remediation services,3137,3204,2796,2413,2431,2660,3443,3586,3858,4402
6105,"Trinity, CA",68,"    Educational services, health care, and social assistance",10126,(D),8227,9298,12027,19078,20486,21050,21620,22422
6105,"Trinity, CA",69,      Educational services,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
6105,"Trinity, CA",70,      Health care and social assistance,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
6105,"Trinity, CA",75,"    Arts, entertainment, recreation, accommodation, and food services",9411,10724,(D),10622,12494,13783,14126,15158,15062,(D)
6105,"Trinity, CA",76,"      Arts, entertainment, and recreation",2134,(D),(D),1944,(D),1965,1900,1707,2008,(D)
6105,"Trinity, CA",79,      Accommodation and food services,7277,(D),8492,8678,(D),11818,12226,13451,13054,(D)
6105,"Trinity, CA",82,    Other services (except government and government enterprises),9087,8688,10291,10410,11080,10571,11071,11751,12613,13332
6105,"Trinity, CA",83,Government and government enterprises,100238,108260,107880,109363,106899,101577,102659,103999,108774,108627
6105,"Trinity, CA",,Addenda:,,,,,,,,,,
6105,"Trinity, CA",87,Natural resources and mining,3696,2991,3715,3944,7870,11231,16454,21540,22535,21829
6105,"Trinity, CA",88,Trade,(D),26570,26253,25934,25380,27011,29157,30411,27940,30456
6105,"Trinity, CA",89,Transportation and utilities,(D),(D),(D),52084,36018,26977,38627,54145,39947,(D)
6105,"Trinity, CA",90,Manufacturing and information,14428,16035,18216,24002,24801,25478,28289,31872,38385,34178
6105,"Trinity, CA",91,Private goods-producing industries 2/,34648,30577,29699,36725,43235,51215,55105,64206,70776,70749
6105,"Trinity, CA",92,Private services-providing industries 3/,218975,238427,230940,241776,241800,253166,278621,308547,306099,355242
6107,"Tulare, CA",1,All industry total,13233206,14360690,13982245,14793086,16709258,16702846,17602085,18921389,19200484,20705405
6107,"Tulare, CA",2,  Private industries,10817471,11889466,11507163,12177100,14005599,13820142,14559981,15863719,16009187,17417311
6107,"Tulare, CA",3,"    Agriculture, forestry, fishing and hunting",2042788,2905189,2736091,2921556,4135763,3032811,3107782,3811882,3488054,3794085
6107,"Tulare, CA",6,"    Mining, quarrying, and oil and gas extraction",12272,10759,9043,7403,8945,6989,7247,8018,10057,7316
6107,"Tulare, CA",10,    Utilities,99046,106903,94239,123539,138243,170620,184183,217951,207094,225265
6107,"Tulare, CA",11,    Construction,431992,398551,335853,336482,346381,423366,493903,532259,604255,639584
6107,"Tulare, CA",12,    Manufacturing,1154255,1150260,1200049,1259964,1361963,1448197,1446725,1463312,1530688,1549700
6107,"Tulare, CA",13,      Durable goods manufacturing,181255,205111,210554,249859,272513,299158,301098,324793,349439,354397
6107,"Tulare, CA",25,      Nondurable goods manufacturing,973000,945149,989495,1010105,1089450,1149038,1145627,1138518,1181249,1195303
6107,"Tulare, CA",34,    Wholesale trade,537765,574716,582958,669824,768968,934780,1022052,1111302,1190685,1296190
6107,"Tulare, CA",35,    Retail trade,965765,984927,1003112,1047561,1073648,1100846,1149982,1115679,1138627,1205961
6107,"Tulare, CA",36,    Transportation and warehousing,383074,419333,434775,472560,502864,522211,523667,551397,549890,560551
6107,"Tulare, CA",45,    Information,466688,443808,207515,205614,220962,254023,329299,420697,381047,422803
6107,"Tulare, CA",50,"    Finance, insurance, real estate, rental, and leasing",2705234,2774610,2753121,2953062,3183314,3523580,3677156,3865145,4042767,4643553
6107,"Tulare, CA",51,      Finance and insurance,353005,382308,386720,389100,441542,443763,446696,483873,481947,468447
6107,"Tulare, CA",56,      Real estate and rental and leasing,2352229,2392302,2366401,2563962,2741772,3079818,3230461,3381272,3560820,4175106
6107,"Tulare, CA",59,    Professional and business services,690050,740794,766601,760166,763966,811189,918064,985681,998582,1058278
6107,"Tulare, CA",60,"      Professional, scientific, and technical services",221906,235585,253570,253030,265762,281819,299635,317157,327202,337902
6107,"Tulare, CA",64,      Management of companies and enterprises,155410,163748,154736,166825,158147,159978,167670,169794,179118,181013
6107,"Tulare, CA",65,      Administrative and support and waste management and remediation services,312734,341461,358295,340310,340057,369392,450759,498729,492263,539363
6107,"Tulare, CA",68,"    Educational services, health care, and social assistance",750391,791030,754277,769321,785128,803933,870765,913985,951778,1040810
6107,"Tulare, CA",69,      Educational services,86856,88203,82638,80350,77170,68699,65105,63191,64944,69969
6107,"Tulare, CA",70,      Health care and social assistance,663535,702827,671639,688971,707957,735233,805659,850794,886834,970840
6107,"Tulare, CA",75,"    Arts, entertainment, recreation, accommodation, and food services",278007,284204,318472,331698,374624,429608,458154,481970,507996,547557
6107,"Tulare, CA",76,"      Arts, entertainment, and recreation",37486,37855,43887,41566,43499,42670,43956,50013,58092,61956
6107,"Tulare, CA",79,      Accommodation and food services,240522,246349,274585,290132,331125,386938,414198,431957,449904,485601
6107,"Tulare, CA",82,    Other services (except government and government enterprises),300143,304381,311057,318354,340828,357990,371003,384442,407667,425658
6107,"Tulare, CA",83,Government and government enterprises,2415735,2471224,2475082,2615985,2703659,2882704,3042103,3057671,3191297,3288094
6107,"Tulare, CA",,Addenda:,,,,,,,,,,
6107,"Tulare, CA",87,Natural resources and mining,2055060,2915948,2745134,2928958,4144708,3039800,3115029,3819900,3498111,3801401
6107,"Tulare, CA",88,Trade,1503531,1559643,1586070,1717385,1842617,2035626,2172034,2226982,2329312,2502151
6107,"Tulare, CA",89,Transportation and utilities,482120,526235,529014,596099,641108,692831,707849,769347,756984,785816
6107,"Tulare, CA",90,Manufacturing and information,1620943,1594068,1407563,1465578,1582925,1702220,1776024,1884008,1911734,1972504
6107,"Tulare, CA",91,Private goods-producing industries 2/,3641307,4464759,4281035,4525404,5853052,4911362,5055656,5815471,5633054,5990685
6107,"Tulare, CA",92,Private services-providing industries 3/,7176164,7424706,7226127,7651697,8152547,8908780,9504325,10048248,10376133,11426626
6109,"Tuolumne, CA",1,All industry total,2252623,2416230,2140939,2219971,2271667,2412353,2685016,2942555,2860550,3261986
